time,temperature,pressure,humidity,wind_speed
2015-01-01 00:00:00+01:00,272.4914625,1021.3,82.4,2.0
2015-01-01 01:00:00+01:00,272.51270000000005,1021.2,82.4,2.0
2015-01-01 02:00:00+01:00,272.1519375,1021.6,82.0,2.4
2015-01-01 03:00:00+01:00,272.14226874999997,1021.5,82.0,2.4
2015-01-01 04:00:00+01:00,272.19870000000003,1021.5,82.0,2.4
2015-01-01 05:00:00+01:00,272.22560000000004,1021.9,82.6,2.4
2015-01-01 06:00:00+01:00,272.26000000000005,1021.9,82.6,2.4
2015-01-01 07:00:00+01:00,272.5482,1022.0,82.2,2.4
2015-01-01 08:00:00+01:00,273.9936000000001,1022.2,81.2,1.4
2015-01-01 09:00:00+01:00,274.19719999999995,1022.2,81.0,1.4
2015-01-01 10:00:00+01:00,275.2296,1022.2,76.2,1.4
2015-01-01 11:00:00+01:00,282.24533750000006,1022.4,72.4,1.8
2015-01-01 12:00:00+01:00,283.0014687500001,1022.4,69.2,1.8
2015-01-01 13:00:00+01:00,282.70210000000003,1022.4,71.4,1.8
2015-01-01 14:00:00+01:00,284.35119375000005,1031.3,52.8,2.0
2015-01-01 15:00:00+01:00,284.89760624999997,1033.1,51.0,1.8
2015-01-01 16:00:00+01:00,281.28690000000006,1032.5,66.4,2.0
2015-01-01 17:00:00+01:00,283.21899375000004,1034.6,58.8,2.0
2015-01-01 18:00:00+01:00,280.994,1034.9,68.2,2.0
2015-01-01 19:00:00+01:00,279.66695625,1024.6,69.4,2.0
2015-01-01 20:00:00+01:00,277.1936,1026.5,81.0,2.0
2015-01-01 21:00:00+01:00,275.6182,1022.4,84.2,1.8
2015-01-01 22:00:00+01:00,275.68559999999997,1022.4,83.8,1.8
2015-01-01 23:00:00+01:00,274.24226250000004,1022.4,84.2,1.4
2015-01-02 00:00:00+01:00,274.22813125,1022.4,84.2,1.6
2015-01-02 01:00:00+01:00,274.0337,1022.4,84.4,1.4
2015-01-02 02:00:00+01:00,273.60486875000004,1022.2,84.8,1.6
2015-01-02 03:00:00+01:00,273.47053125,1022.2,84.8,1.6
2015-01-02 04:00:00+01:00,273.47700000000003,1022.2,85.0,1.6
2015-01-02 05:00:00+01:00,273.0385375,1022.4,84.4,1.4
2015-01-02 06:00:00+01:00,272.99806875,1022.4,84.6,1.4
2015-01-02 07:00:00+01:00,273.2786,1022.4,84.2,1.4
2015-01-02 08:00:00+01:00,275.02393125,1022.6,83.4,1.6
2015-01-02 09:00:00+01:00,275.19746875,1022.6,83.2,1.6
2015-01-02 10:00:00+01:00,276.246,1022.6,78.8,1.6
2015-01-02 11:00:00+01:00,280.48186875,1022.6,75.2,1.6
2015-01-02 12:00:00+01:00,282.91313750000006,1027.1,63.6,1.6
2015-01-02 13:00:00+01:00,283.43940000000003,1022.6,74.0,1.6
2015-01-02 14:00:00+01:00,285.725925,1035.4,52.0,1.6
2015-01-02 15:00:00+01:00,286.107475,1035.4,52.0,1.8
2015-01-02 16:00:00+01:00,282.58820000000003,1035.5,68.4,1.6
2015-01-02 17:00:00+01:00,284.27000000000004,1035.5,63.0,1.6
2015-01-02 18:00:00+01:00,282.05100000000004,1035.5,73.6,1.6
2015-01-02 19:00:00+01:00,280.1599,1022.4,82.6,1.6
2015-01-02 20:00:00+01:00,278.22749999999996,1027.1,85.0,1.6
2015-01-02 21:00:00+01:00,276.623,1022.6,85.4,1.6
2015-01-02 22:00:00+01:00,276.6406,1022.6,85.6,1.6
2015-01-02 23:00:00+01:00,276.0826,1022.6,85.8,1.6
2015-01-03 00:00:00+01:00,275.5153,1024.3,85.6,1.6
2015-01-03 01:00:00+01:00,275.03340000000003,1022.6,84.4,1.8
2015-01-03 02:00:00+01:00,274.75993125,1022.4,85.2,1.8
2015-01-03 03:00:00+01:00,274.32686875,1022.4,84.2,1.6
2015-01-03 04:00:00+01:00,274.31360000000006,1022.4,84.2,1.6
2015-01-03 05:00:00+01:00,274.30953124999996,1022.1,84.0,1.8
2015-01-03 06:00:00+01:00,273.8546625,1022.1,83.6,1.6
2015-01-03 07:00:00+01:00,274.0041,1022.2,83.2,1.6
2015-01-03 08:00:00+01:00,274.7111375,1022.3,83.0,1.6
2015-01-03 09:00:00+01:00,275.90686250000005,1022.4,84.4,1.8
2015-01-03 10:00:00+01:00,276.8661,1022.4,80.6,1.8
2015-01-03 11:00:00+01:00,283.7470625,1022.2,76.6,1.8
2015-01-03 12:00:00+01:00,284.41853125,1022.2,74.0,1.8
2015-01-03 13:00:00+01:00,284.18120000000005,1022.2,76.2,1.8
2015-01-03 14:00:00+01:00,285.1556,1022.2,72.0,1.8
2015-01-03 15:00:00+01:00,287.19800000000004,1021.5,68.0,1.8
2015-01-03 16:00:00+01:00,285.18035,1022.7,71.6,1.6
2015-01-03 17:00:00+01:00,285.40399375000004,1033.9,63.0,1.4
2015-01-03 18:00:00+01:00,283.15100625,1033.9,71.0,1.2
2015-01-03 19:00:00+01:00,281.2858,1021.5,84.6,1.2
2015-01-03 20:00:00+01:00,277.69913125,1021.5,85.8,1.2
2015-01-03 21:00:00+01:00,277.01666875,1020.1,76.4,1.2
2015-01-03 22:00:00+01:00,277.5143,1020.3,73.4,1.4
2015-01-03 23:00:00+01:00,276.0756,1020.3,71.2,1.0
2015-01-04 00:00:00+01:00,275.8,1020.3,71.8,1.2
2015-01-04 01:00:00+01:00,276.033,1020.1,71.8,0.8
2015-01-04 02:00:00+01:00,275.8262,1019.9,73.0,1.6
2015-01-04 03:00:00+01:00,275.885,1020.1,73.6,1.8
2015-01-04 04:00:00+01:00,275.8852,1019.9,74.2,1.6
2015-01-04 05:00:00+01:00,275.77846875,1019.9,76.8,1.8
2015-01-04 06:00:00+01:00,275.72953125000004,1019.9,77.6,1.8
2015-01-04 07:00:00+01:00,276.0565,1019.9,78.6,1.8
2015-01-04 08:00:00+01:00,276.92006875000004,1020.1,78.0,1.6
2015-01-04 09:00:00+01:00,277.97113125,1020.1,78.0,1.4
2015-01-04 10:00:00+01:00,278.7874,1020.3,76.2,1.4
2015-01-04 11:00:00+01:00,279.01486875,1020.3,76.2,1.4
2015-01-04 12:00:00+01:00,285.91893124999996,1019.9,72.4,1.4
2015-01-04 13:00:00+01:00,286.0086,1019.8,72.4,1.2
2015-01-04 14:00:00+01:00,286.84360000000004,1020.7,68.0,1.2
2015-01-04 15:00:00+01:00,287.5586,1019.4,67.4,1.0
2015-01-04 16:00:00+01:00,287.17719999999997,1019.4,69.8,0.8
2015-01-04 17:00:00+01:00,284.73046875,1019.2,77.4,0.8
2015-01-04 18:00:00+01:00,281.86893124999995,1019.6,86.4,1.0
2015-01-04 19:00:00+01:00,280.19829999999996,1019.6,85.0,1.0
2015-01-04 20:00:00+01:00,278.53206875000006,1020.0,84.8,0.8
2015-01-04 21:00:00+01:00,278.0380375000001,1023.4,84.6,0.8
2015-01-04 22:00:00+01:00,278.09000000000003,1019.8,85.0,0.8
2015-01-04 23:00:00+01:00,276.46863125,1022.8,83.4,1.2
2015-01-05 00:00:00+01:00,276.1197625,1020.4,86.0,1.0
2015-01-05 01:00:00+01:00,275.9745,1019.4,79.6,0.8
2015-01-05 02:00:00+01:00,275.62073124999995,1019.4,79.6,1.2
2015-01-05 03:00:00+01:00,275.14806874999994,1019.2,81.4,1.0
2015-01-05 04:00:00+01:00,275.1292,1019.0,81.6,1.0
2015-01-05 05:00:00+01:00,275.76766875000004,1018.6,83.4,0.8
2015-01-05 06:00:00+01:00,275.5977375,1018.6,83.4,0.8
2015-01-05 07:00:00+01:00,275.814,1018.6,84.0,0.8
2015-01-05 08:00:00+01:00,276.34180000000003,1018.6,83.6,0.8
2015-01-05 09:00:00+01:00,277.4924,1018.6,84.2,0.8
2015-01-05 10:00:00+01:00,278.5134,1018.2,78.8,1.2
2015-01-05 11:00:00+01:00,280.89106875,1018.2,76.0,1.2
2015-01-05 12:00:00+01:00,283.58873125,1018.0,76.4,1.2
2015-01-05 13:00:00+01:00,284.4702,1017.6,74.2,2.0
2015-01-05 14:00:00+01:00,285.1162,1017.3,69.8,1.4
2015-01-05 15:00:00+01:00,285.3111,1019.5,70.4,1.0
2015-01-05 16:00:00+01:00,283.04734375,1019.1,79.0,1.2
2015-01-05 17:00:00+01:00,283.813325,1027.4,78.2,1.2
2015-01-05 18:00:00+01:00,282.12066875,1027.8,85.0,1.2
2015-01-05 19:00:00+01:00,280.00480000000005,1017.9,82.0,1.6
2015-01-05 20:00:00+01:00,277.9974,1016.9,87.2,1.6
2015-01-05 21:00:00+01:00,277.87120000000004,1016.9,88.0,0.6
2015-01-05 22:00:00+01:00,277.9524,1016.7,88.6,1.6
2015-01-05 23:00:00+01:00,277.08636874999996,1016.7,87.4,1.6
2015-01-06 00:00:00+01:00,276.45173125,1016.5,86.4,1.8
2015-01-06 01:00:00+01:00,276.3952,1016.5,86.0,0.8
2015-01-06 02:00:00+01:00,275.68273750000003,1016.2,85.0,1.4
2015-01-06 03:00:00+01:00,275.70306875,1016.4,83.6,1.2
2015-01-06 04:00:00+01:00,275.4535,1016.2,85.4,1.4
2015-01-06 05:00:00+01:00,274.8759375,1016.4,86.2,1.2
2015-01-06 06:00:00+01:00,274.99166875,1016.4,86.4,1.2
2015-01-06 07:00:00+01:00,275.2579,1016.4,83.8,1.2
2015-01-06 08:00:00+01:00,277.1484625,1016.5,88.4,1.0
2015-01-06 09:00:00+01:00,277.7145375,1016.7,86.0,1.0
2015-01-06 10:00:00+01:00,278.78700000000003,1016.7,82.8,1.4
2015-01-06 11:00:00+01:00,280.7718,1016.9,78.0,1.0
2015-01-06 12:00:00+01:00,282.3664,1016.7,78.2,1.2
2015-01-06 13:00:00+01:00,282.9648,1016.4,77.2,1.2
2015-01-06 14:00:00+01:00,283.8897375,1016.2,75.6,1.0
2015-01-06 15:00:00+01:00,283.98746875,1016.0,75.6,0.8
2015-01-06 16:00:00+01:00,281.70740000000006,1016.2,81.8,0.8
2015-01-06 17:00:00+01:00,280.4069375,1016.2,85.2,0.6
2015-01-06 18:00:00+01:00,279.86746875,1016.6,88.0,0.8
2015-01-06 19:00:00+01:00,278.7685,1016.8,85.4,0.8
2015-01-06 20:00:00+01:00,277.16006250000004,1016.8,86.4,1.0
2015-01-06 21:00:00+01:00,277.08073125,1018.7,87.8,1.2
2015-01-06 22:00:00+01:00,277.22476875,1017.0,87.2,1.0
2015-01-06 23:00:00+01:00,276.8300625,1017.2,86.6,1.0
2015-01-07 00:00:00+01:00,276.6989375,1016.8,90.0,1.0
2015-01-07 01:00:00+01:00,276.6041,1017.4,86.6,1.0
2015-01-07 02:00:00+01:00,276.24186875,1017.4,85.4,1.2
2015-01-07 03:00:00+01:00,276.36693125,1017.6,86.6,1.4
2015-01-07 04:00:00+01:00,276.4587,1017.6,86.8,1.2
2015-01-07 05:00:00+01:00,275.7166,1017.8,84.8,1.4
2015-01-07 06:00:00+01:00,275.62,1017.8,82.0,1.4
2015-01-07 07:00:00+01:00,275.6224,1018.0,83.6,1.4
2015-01-07 08:00:00+01:00,275.8288625,1023.9,85.0,1.6
2015-01-07 09:00:00+01:00,276.38694375000006,1026.0,87.2,2.0
2015-01-07 10:00:00+01:00,279.95990625,1020.6,78.2,1.2
2015-01-07 11:00:00+01:00,279.88893125000004,1021.4,82.4,1.6
2015-01-07 12:00:00+01:00,282.83286875,1018.6,76.4,1.2
2015-01-07 13:00:00+01:00,282.92240000000004,1019.9,74.8,1.2
2015-01-07 14:00:00+01:00,283.2955375,1030.2,71.0,1.4
2015-01-07 15:00:00+01:00,283.89326875,1029.8,69.8,1.4
2015-01-07 16:00:00+01:00,281.0254,1030.4,80.8,1.4
2015-01-07 17:00:00+01:00,282.7783375,1029.6,75.2,1.2
2015-01-07 18:00:00+01:00,281.06566875000004,1030.2,82.2,1.4
2015-01-07 19:00:00+01:00,279.49165,1024.9,78.6,1.4
2015-01-07 20:00:00+01:00,277.62093125,1025.2,84.2,1.4
2015-01-07 21:00:00+01:00,277.30366875,1025.4,84.8,1.4
2015-01-07 22:00:00+01:00,276.8893,1025.6,85.2,1.4
2015-01-07 23:00:00+01:00,276.20506874999995,1025.8,85.2,1.6
2015-01-08 00:00:00+01:00,276.6027312499999,1025.8,85.4,1.6
2015-01-08 01:00:00+01:00,276.21349999999995,1025.8,85.4,1.6
2015-01-08 02:00:00+01:00,275.78133125,1026.0,86.8,1.8
2015-01-08 03:00:00+01:00,275.50046875000004,1026.4,86.8,1.8
2015-01-08 04:00:00+01:00,275.3487,1026.4,87.0,1.4
2015-01-08 05:00:00+01:00,275.14480000000003,1026.4,87.0,1.8
2015-01-08 06:00:00+01:00,274.8442,1026.4,86.6,1.4
2015-01-08 07:00:00+01:00,274.92819999999995,1027.2,86.4,1.4
2015-01-08 08:00:00+01:00,274.6651375,1027.1,86.4,1.4
2015-01-08 09:00:00+01:00,276.32286875,1027.5,87.4,1.8
2015-01-08 10:00:00+01:00,278.7385,1027.6,77.4,1.8
2015-01-08 11:00:00+01:00,279.13826875,1027.6,74.2,1.8
2015-01-08 12:00:00+01:00,283.64753125,1027.6,71.2,1.6
2015-01-08 13:00:00+01:00,283.8505,1027.4,69.6,1.4
2015-01-08 14:00:00+01:00,285.7788,1027.4,61.6,1.8
2015-01-08 15:00:00+01:00,286.204,1027.6,60.2,2.2
2015-01-08 16:00:00+01:00,284.52644999999995,1027.8,65.6,2.0
2015-01-08 17:00:00+01:00,283.9194,1031.8,69.4,1.8
2015-01-08 18:00:00+01:00,282.2158,1028.3,75.0,1.6
2015-01-08 19:00:00+01:00,280.5943,1028.0,79.4,1.6
2015-01-08 20:00:00+01:00,278.46539999999993,1028.2,78.6,2.4
2015-01-08 21:00:00+01:00,278.6604,1028.2,76.6,2.0
2015-01-08 22:00:00+01:00,278.2894,1028.3,78.6,2.4
2015-01-08 23:00:00+01:00,277.2884,1028.3,77.4,1.4
2015-01-09 00:00:00+01:00,277.1074,1028.3,76.6,1.4
2015-01-09 01:00:00+01:00,276.7488,1028.3,77.2,1.6
2015-01-09 02:00:00+01:00,276.5186,1028.2,74.8,1.4
2015-01-09 03:00:00+01:00,276.73920000000004,1028.2,73.2,1.2
2015-01-09 04:00:00+01:00,276.63070000000005,1028.2,72.6,1.4
2015-01-09 05:00:00+01:00,275.87993125,1030.6,81.0,1.4
2015-01-09 06:00:00+01:00,275.51246875000004,1028.2,77.2,1.4
2015-01-09 07:00:00+01:00,275.78110000000004,1028.2,75.6,1.4
2015-01-09 08:00:00+01:00,275.52426875000003,1028.2,76.4,1.4
2015-01-09 09:00:00+01:00,276.62493125000003,1028.3,75.4,1.4
2015-01-09 10:00:00+01:00,279.822,1028.3,69.6,1.8
2015-01-09 11:00:00+01:00,281.25826875,1028.3,68.6,1.8
2015-01-09 12:00:00+01:00,284.79093124999997,1028.3,63.0,2.2
2015-01-09 13:00:00+01:00,285.1199,1028.2,62.6,2.4
2015-01-09 14:00:00+01:00,286.31806874999995,1028.0,58.6,2.6
2015-01-09 15:00:00+01:00,286.9275375,1030.6,58.0,2.4
2015-01-09 16:00:00+01:00,284.3872375000001,1028.3,67.6,2.4
2015-01-09 17:00:00+01:00,285.643325,1032.6,65.6,1.8
2015-01-09 18:00:00+01:00,283.74966875000007,1028.4,73.2,1.8
2015-01-09 19:00:00+01:00,282.9163,1028.2,71.4,1.4
2015-01-09 20:00:00+01:00,281.60246249999994,1028.6,77.4,1.6
2015-01-09 21:00:00+01:00,279.88673750000004,1032.6,81.4,1.6
2015-01-09 22:00:00+01:00,279.67788125,1030.6,81.0,1.8
2015-01-09 23:00:00+01:00,277.59265625,1035.5,86.2,1.6
2015-01-10 00:00:00+01:00,277.014325,1035.5,87.0,1.6
2015-01-10 01:00:00+01:00,277.90099999999995,1027.8,75.8,1.8
2015-01-10 02:00:00+01:00,277.7248,1027.4,73.4,1.8
2015-01-10 03:00:00+01:00,276.8139,1027.8,76.2,1.6
2015-01-10 04:00:00+01:00,277.8196,1027.4,70.6,3.0
2015-01-10 05:00:00+01:00,276.8845375,1027.5,73.2,2.0
2015-01-10 06:00:00+01:00,277.86606875,1026.7,68.0,2.6
2015-01-10 07:00:00+01:00,278.00480000000005,1026.7,67.4,2.4
2015-01-10 08:00:00+01:00,278.74386875,1027.1,68.6,2.2
2015-01-10 09:00:00+01:00,278.72543125,1031.0,73.0,1.8
2015-01-10 10:00:00+01:00,280.8348,1026.6,63.2,1.4
2015-01-10 11:00:00+01:00,282.46553750000004,1028.3,70.2,2.2
2015-01-10 12:00:00+01:00,286.22406250000006,1026.0,62.8,2.6
2015-01-10 13:00:00+01:00,286.9106,1025.2,61.6,2.9
2015-01-10 14:00:00+01:00,287.94246250000003,1025.8,58.6,2.9
2015-01-10 15:00:00+01:00,288.2387375,1025.6,59.6,2.9
2015-01-10 16:00:00+01:00,288.3086,1024.2,59.4,2.2
2015-01-10 17:00:00+01:00,286.3397,1024.6,66.2,1.6
2015-01-10 18:00:00+01:00,284.1444,1023.8,72.4,2.0
2015-01-10 19:00:00+01:00,283.8772,1023.6,71.6,2.4
2015-01-10 20:00:00+01:00,282.74073125,1025.6,74.6,2.6
2015-01-10 21:00:00+01:00,281.62446874999995,1022.7,73.4,2.0
2015-01-10 22:00:00+01:00,280.63439999999997,1023.2,70.6,1.6
2015-01-10 23:00:00+01:00,279.75826875,1023.1,70.2,2.4
2015-01-11 00:00:00+01:00,279.00833124999997,1023.0,68.8,2.5
2015-01-11 01:00:00+01:00,279.2393,1023.0,69.0,2.5
2015-01-11 02:00:00+01:00,279.28933125000003,1022.6,69.8,2.7
2015-01-11 03:00:00+01:00,277.46506874999994,1023.0,74.6,2.7
2015-01-11 04:00:00+01:00,279.5466,1022.6,68.8,1.6
2015-01-11 05:00:00+01:00,277.36589999999995,1023.0,74.8,1.8
2015-01-11 06:00:00+01:00,279.091,1022.8,70.4,2.3
2015-01-11 07:00:00+01:00,278.9273,1023.2,71.0,2.7
2015-01-11 08:00:00+01:00,279.51716875,1023.3,75.4,2.8
2015-01-11 09:00:00+01:00,280.9269375,1024.0,76.2,1.4
2015-01-11 10:00:00+01:00,281.2722,1024.2,75.4,1.8
2015-01-11 11:00:00+01:00,284.81280000000004,1024.4,72.4,1.8
2015-01-11 12:00:00+01:00,285.07280000000003,1024.3,72.8,2.8
2015-01-11 13:00:00+01:00,285.45210000000003,1024.0,71.2,2.6
2015-01-11 14:00:00+01:00,288.1596,1023.7,63.2,1.8
2015-01-11 15:00:00+01:00,288.3894,1023.9,60.4,2.0
2015-01-11 16:00:00+01:00,287.8949,1024.3,63.4,2.2
2015-01-11 17:00:00+01:00,286.8908,1024.7,66.4,3.0
2015-01-11 18:00:00+01:00,284.4139,1025.4,73.4,2.2
2015-01-11 19:00:00+01:00,283.65614375,1025.6,73.6,2.2
2015-01-11 20:00:00+01:00,281.9678,1026.0,78.6,1.8
2015-01-11 21:00:00+01:00,280.04419999999993,1026.4,77.4,2.2
2015-01-11 22:00:00+01:00,279.6905,1026.4,79.4,2.2
2015-01-11 23:00:00+01:00,277.84593125000004,1026.4,84.2,1.6
2015-01-12 00:00:00+01:00,277.48946875,1026.6,85.6,1.6
2015-01-12 01:00:00+01:00,277.3859,1026.4,86.4,1.4
2015-01-12 02:00:00+01:00,276.53713125,1026.2,84.6,1.4
2015-01-12 03:00:00+01:00,276.43726875000004,1026.0,86.0,1.4
2015-01-12 04:00:00+01:00,276.39480000000003,1026.0,87.0,1.4
2015-01-12 05:00:00+01:00,275.89466875,1025.6,87.4,1.4
2015-01-12 06:00:00+01:00,275.65693124999996,1025.8,86.6,1.2
2015-01-12 07:00:00+01:00,275.67659999999995,1025.8,81.8,1.0
2015-01-12 08:00:00+01:00,275.90880000000004,1025.8,83.6,1.8
2015-01-12 09:00:00+01:00,278.45799999999997,1026.0,78.8,1.6
2015-01-12 10:00:00+01:00,280.1553,1025.8,75.8,1.8
2015-01-12 11:00:00+01:00,283.19833124999997,1025.6,71.8,2.0
2015-01-12 12:00:00+01:00,284.09946875,1025.4,69.4,1.2
2015-01-12 13:00:00+01:00,284.803,1024.4,67.8,2.2
2015-01-12 14:00:00+01:00,286.20433125,1024.0,66.6,2.6
2015-01-12 15:00:00+01:00,287.52006874999995,1023.5,63.6,3.0
2015-01-12 16:00:00+01:00,286.8424,1023.3,69.0,2.4
2015-01-12 17:00:00+01:00,285.68999999999994,1023.2,76.8,3.0
2015-01-12 18:00:00+01:00,283.9672,1023.1,77.4,1.8
2015-01-12 19:00:00+01:00,283.70250000000004,1023.1,72.2,1.8
2015-01-12 20:00:00+01:00,281.4552625,1023.4,74.2,1.8
2015-01-12 21:00:00+01:00,281.38273125,1023.0,75.0,2.0
2015-01-12 22:00:00+01:00,281.3594,1022.8,73.4,1.4
2015-01-12 23:00:00+01:00,281.0547625,1022.7,75.2,1.6
2015-01-13 00:00:00+01:00,280.63533125,1022.3,74.4,1.8
2015-01-13 01:00:00+01:00,280.4923,1022.1,74.2,1.8
2015-01-13 02:00:00+01:00,279.85780000000005,1021.5,73.6,2.2
2015-01-13 03:00:00+01:00,279.7652,1021.5,74.0,1.8
2015-01-13 04:00:00+01:00,279.5902,1021.1,74.6,1.8
2015-01-13 05:00:00+01:00,279.1118,1020.5,73.2,2.0
2015-01-13 06:00:00+01:00,279.11760000000004,1020.5,73.0,2.0
2015-01-13 07:00:00+01:00,279.1315000000001,1020.3,73.2,2.0
2015-01-13 08:00:00+01:00,279.64866874999996,1020.7,76.0,1.8
2015-01-13 09:00:00+01:00,280.12653124999997,1020.9,73.8,2.0
2015-01-13 10:00:00+01:00,281.3648,1020.7,70.2,2.6
2015-01-13 11:00:00+01:00,286.18493125,1020.5,66.6,4.1
2015-01-13 12:00:00+01:00,286.84306875,1020.1,65.0,3.6
2015-01-13 13:00:00+01:00,287.2193,1019.5,64.4,3.7
2015-01-13 14:00:00+01:00,287.66473125000005,1019.1,62.2,4.1
2015-01-13 15:00:00+01:00,288.48466874999997,1018.3,59.8,3.9
2015-01-13 16:00:00+01:00,288.2958,1018.5,61.2,3.6
2015-01-13 17:00:00+01:00,285.96433125000004,1018.3,69.8,2.6
2015-01-13 18:00:00+01:00,285.54366250000004,1018.1,70.8,2.8
2015-01-13 19:00:00+01:00,285.0735,1018.3,72.8,3.4
2015-01-13 20:00:00+01:00,282.4645375,1018.9,70.6,2.6
2015-01-13 21:00:00+01:00,281.5326625,1019.1,77.2,2.0
2015-01-13 22:00:00+01:00,281.63880000000006,1019.1,71.6,2.6
2015-01-13 23:00:00+01:00,281.6836,1019.3,72.0,2.8
2015-01-14 00:00:00+01:00,280.81820000000005,1019.3,70.2,2.2
2015-01-14 01:00:00+01:00,280.63,1019.5,69.2,3.2
2015-01-14 02:00:00+01:00,280.0744000000001,1019.3,71.4,3.3
2015-01-14 03:00:00+01:00,280.3528,1019.5,72.2,1.4
2015-01-14 04:00:00+01:00,280.57489999999996,1019.7,72.8,2.2
2015-01-14 05:00:00+01:00,280.21366875,1019.9,75.0,2.0
2015-01-14 06:00:00+01:00,279.7993375,1019.9,76.6,1.2
2015-01-14 07:00:00+01:00,279.7629,1020.1,77.2,3.1
2015-01-14 08:00:00+01:00,280.25226875,1020.5,80.0,1.8
2015-01-14 09:00:00+01:00,280.45953124999994,1020.9,78.8,2.0
2015-01-14 10:00:00+01:00,281.78689999999995,1021.1,71.8,2.5
2015-01-14 11:00:00+01:00,284.77786249999997,1021.3,70.2,2.9
2015-01-14 12:00:00+01:00,285.82253125,1020.9,68.2,3.1
2015-01-14 13:00:00+01:00,286.11990000000003,1020.1,68.6,2.9
2015-01-14 14:00:00+01:00,287.6259375,1019.7,63.2,1.4
2015-01-14 15:00:00+01:00,287.6218625,1019.3,63.4,2.4
2015-01-14 16:00:00+01:00,287.10159999999996,1019.5,63.8,1.6
2015-01-14 17:00:00+01:00,285.01846875,1019.3,67.8,1.4
2015-01-14 18:00:00+01:00,284.46973125,1019.1,68.8,2.0
2015-01-14 19:00:00+01:00,284.4931,1019.1,68.2,1.6
2015-01-14 20:00:00+01:00,281.7396687500001,1018.9,76.0,1.6
2015-01-14 21:00:00+01:00,281.24733125,1018.7,76.4,1.4
2015-01-14 22:00:00+01:00,281.0471,1018.5,78.0,1.6
2015-01-14 23:00:00+01:00,280.1868,1018.3,75.6,1.8
2015-01-15 00:00:00+01:00,279.9692,1018.1,74.6,1.8
2015-01-15 01:00:00+01:00,280.1091,1017.7,72.8,2.0
2015-01-15 02:00:00+01:00,280.059,1017.1,71.8,2.2
2015-01-15 03:00:00+01:00,280.5526,1016.7,70.8,2.2
2015-01-15 04:00:00+01:00,280.2446,1016.3,70.8,2.2
2015-01-15 05:00:00+01:00,280.63226875,1015.5,69.0,2.4
2015-01-15 06:00:00+01:00,280.46073125000004,1015.3,69.4,2.2
2015-01-15 07:00:00+01:00,280.4598,1015.3,70.2,2.2
2015-01-15 08:00:00+01:00,281.5422,1015.3,68.0,3.0
2015-01-15 09:00:00+01:00,282.4932,1015.3,66.2,2.6
2015-01-15 10:00:00+01:00,282.9118,1014.9,66.8,3.0
2015-01-15 11:00:00+01:00,285.2828,1014.3,68.0,3.4
2015-01-15 12:00:00+01:00,286.20619999999997,1013.7,69.8,4.2
2015-01-15 13:00:00+01:00,286.3807,1013.1,69.4,4.5
2015-01-15 14:00:00+01:00,287.39786875,1012.1,64.0,5.2
2015-01-15 15:00:00+01:00,287.54413125,1011.9,65.6,5.5
2015-01-15 16:00:00+01:00,287.43850000000003,1011.5,68.2,4.8
2015-01-15 17:00:00+01:00,286.65046874999996,1011.1,69.0,5.9
2015-01-15 18:00:00+01:00,285.8997375,1010.7,71.8,5.8
2015-01-15 19:00:00+01:00,285.75617500000004,1010.1,73.4,5.4
2015-01-15 20:00:00+01:00,284.88433125,1012.2,77.0,5.0
2015-01-15 21:00:00+01:00,284.6196625,1011.8,79.2,4.8
2015-01-15 22:00:00+01:00,284.4565,1011.2,81.2,5.0
2015-01-15 23:00:00+01:00,284.158,1010.8,83.8,4.8
2015-01-16 00:00:00+01:00,283.9610125,1010.4,85.8,5.0
2015-01-16 01:00:00+01:00,284.2861,1009.1,84.4,4.0
2015-01-16 02:00:00+01:00,283.57826874999995,1009.3,84.4,3.2
2015-01-16 03:00:00+01:00,283.34633125,1009.3,84.2,3.9
2015-01-16 04:00:00+01:00,283.42019999999997,1008.5,85.8,3.4
2015-01-16 05:00:00+01:00,281.5742,1009.1,84.0,2.6
2015-01-16 06:00:00+01:00,281.7728,1009.3,86.0,2.6
2015-01-16 07:00:00+01:00,281.9869,1008.9,86.2,2.2
2015-01-16 08:00:00+01:00,282.15813125000005,1009.5,88.8,2.2
2015-01-16 09:00:00+01:00,282.06706875,1009.7,88.2,3.3
2015-01-16 10:00:00+01:00,281.9087,1010.3,86.0,2.0
2015-01-16 11:00:00+01:00,283.2866,1010.9,83.4,3.7
2015-01-16 12:00:00+01:00,283.3280000000001,1010.7,80.8,3.8
2015-01-16 13:00:00+01:00,283.27560000000005,1010.9,81.4,3.9
2015-01-16 14:00:00+01:00,283.38453749999996,1010.5,76.6,4.0
2015-01-16 15:00:00+01:00,283.5946625,1011.1,73.0,4.7
2015-01-16 16:00:00+01:00,283.39379999999994,1011.1,70.6,4.4
2015-01-16 17:00:00+01:00,282.54693125,1011.7,71.6,4.5
2015-01-16 18:00:00+01:00,281.8138625,1012.5,71.4,3.7
2015-01-16 19:00:00+01:00,281.6753,1013.1,71.2,3.2
2015-01-16 20:00:00+01:00,280.2881375,1014.3,72.6,2.6
2015-01-16 21:00:00+01:00,279.28506875000005,1014.5,73.8,3.7
2015-01-16 22:00:00+01:00,278.977,1014.9,75.6,2.8
2015-01-16 23:00:00+01:00,278.69399999999996,1015.3,76.8,3.5
2015-01-17 00:00:00+01:00,277.5774,1016.1,77.6,1.6
